customer_id,pizza_name,category,size,order_id
CUST07567,Cheese n Corn,Veg,Regular,130172
CUST06987,Pepper Barbecue Chicken,Chicken,Personal,130630
CUST01117,Indi Tandoori Paneer,Veg,Personal,131280
CUST13469,Indi Tandoori Paneer,Veg,Medium,131478
CUST10959,Chicken Dominator,Chicken,Personal,131720
CUST22226,Cheese n Corn,Veg,Personal,132158
CUST10503,Cheese n Corn,Veg,Regular,132187
CUST17400,Cheese n Corn,Veg,Personal,132467
CUST10629,Chicken Sausage,Chicken,Medium,132636
CUST24669,Margherita,Veg,Medium,133001
CUST06257,Chicken Dominator,Chicken,Medium,133239
CUST23374,Cheese n Corn,Veg,Large,133241
CUST12603,Farmhouse,Veg,Personal,133314
CUST12504,Chicken Sausage,Chicken,Personal,133355
CUST05076,Farmhouse,Veg,Medium,133438
CUST08920,Veg Extravaganza,Veg,Personal,133678
CUST03647,Indi Chicken Tikka,Chicken,Personal,134099
CUST07198,Veg Extravaganza,Veg,Personal,134643
CUST03998,Chicken Dominator,Chicken,Regular,134678
CUST07466,Pepper Barbecue Chicken,Chicken,Personal,134897
CUST20385,Veg Extravaganza,Veg,Large,135217
CUST22506,Chicken Dominator,Chicken,Personal,136193
CUST02056,Paneer Makhani,Veg,Large,136266
CUST22894,Indi Tandoori Paneer,Veg,Medium,138321
CUST21005,Chicken Dominator,Chicken,Regular,138421
CUST02562,Margherita,Veg,Large,138998
CUST12306,Cheese n Corn,Veg,Regular,139004
CUST19999,Chicken Dominator,Chicken,Medium,139166
CUST23269,Veg Extravaganza,Veg,Medium,139509
CUST11515,Paneer Makhani,Veg,Medium,140080
CUST19877,Pepper Barbecue Chicken,Chicken,Large,140204
CUST10914,Veg Extravaganza,Veg,Medium,140392
CUST01638,Farmhouse,Veg,Medium,140860
CUST22377,Veg Extravaganza,Veg,Medium,141532
CUST05246,Pepper Barbecue Chicken,Chicken,Large,141679
CUST09911,Indi Chicken Tikka,Chicken,Medium,141774
CUST08665,Chicken Dominator,Chicken,Personal,141988
CUST12038,Cheese n Corn,Veg,Medium,142209
CUST04550,Margherita,Veg,Regular,143032
CUST06900,Indi Tandoori Paneer,Veg,Regular,143615
CUST24492,Chicken Sausage,Chicken,Large,143701
CUST05479,Cheese n Corn,Veg,Medium,144079
CUST24144,Farmhouse,Veg,Personal,144687
CUST18702,Pepper Barbecue Chicken,Chicken,Large,145697
CUST15595,Farmhouse,Veg,Regular,145857
CUST06747,Farmhouse,Veg,Large,145943
CUST03365,Chicken Sausage,Chicken,Regular,145962
CUST04392,Chicken Dominator,Chicken,Regular,146025
CUST16077,Chicken Dominator,Chicken,Personal,146641
CUST02417,Paneer Makhani,Veg,Large,146646
CUST20176,Veg Extravaganza,Veg,Medium,146889
CUST09487,Paneer Makhani,Veg,Large,147055
CUST21469,Indi Chicken Tikka,Chicken,Regular,147223
CUST06569,Paneer Makhani,Veg,Large,147696
CUST05420,Paneer Makhani,Veg,Personal,147812
CUST07958,Chicken Dominator,Chicken,Regular,148457
CUST14827,Chicken Dominator,Chicken,Medium,149483
CUST20930,Veg Extravaganza,Veg,Regular,149615
CUST03450,Veg Extravaganza,Veg,Regular,100029
CUST08946,Veg Extravaganza,Veg,Regular,100084
CUST13012,Chicken Sausage,Chicken,Large,101580
CUST16817,Farmhouse,Veg,Regular,101636
CUST09597,Cheese n Corn,Veg,Personal,102303
CUST14412,Cheese n Corn,Veg,Personal,102708
CUST23078,Veg Extravaganza,Veg,Large,103228
CUST10574,Indi Chicken Tikka,Chicken,Medium,103706
CUST15104,Chicken Sausage,Chicken,Personal,103867
CUST23065,Farmhouse,Veg,Medium,105340
CUST10381,Indi Chicken Tikka,Chicken,Regular,105552
CUST22295,Veg Extravaganza,Veg,Medium,105555
CUST03597,Pepper Barbecue Chicken,Chicken,Medium,105882
CUST22307,Margherita,Veg,Large,106517
CUST05126,Farmhouse,Veg,Medium,107544
CUST19859,Indi Chicken Tikka,Chicken,Personal,107650
CUST13971,Veg Extravaganza,Veg,Medium,107877
CUST18669,Chicken Dominator,Chicken,Large,108121
CUST12502,Veg Extravaganza,Veg,Large,108669
CUST12057,Pepper Barbecue Chicken,Chicken,Large,109084
CUST06210,Veg Extravaganza,Veg,Regular,109460
CUST03198,Chicken Sausage,Chicken,Large,110743
CUST19049,Pepper Barbecue Chicken,Chicken,Regular,110862
CUST08149,Cheese n Corn,Veg,Personal,111240
CUST19206,Paneer Makhani,Veg,Large,111882
CUST05134,Chicken Dominator,Chicken,Regular,112545
CUST10365,Margherita,Veg,Regular,112685
CUST07535,Veg Extravaganza,Veg,Personal,112934
CUST19481,Pepper Barbecue Chicken,Chicken,Large,113198
CUST17380,Paneer Makhani,Veg,Regular,113637
CUST04497,Paneer Makhani,Veg,Large,113910
CUST14121,Farmhouse,Veg,Personal,114314
CUST12816,Chicken Sausage,Chicken,Regular,114982
CUST17427,Chicken Sausage,Chicken,Personal,115035
CUST12686,Cheese n Corn,Veg,Medium,115447
CUST09052,Farmhouse,Veg,Personal,115458
CUST08376,Cheese n Corn,Veg,Regular,115512
CUST06953,Farmhouse,Veg,Regular,115638
CUST11229,Chicken Dominator,Chicken,Large,116094
CUST07035,Farmhouse,Veg,Large,116132
CUST24261,Paneer Makhani,Veg,Personal,117017
CUST11101,Indi Tandoori Paneer,Veg,Large,117221
CUST08261,Cheese n Corn,Veg,Medium,117686
CUST17516,Cheese n Corn,Veg,Personal,117813
CUST11960,Margherita,Veg,Large,118004
CUST11067,Margherita,Veg,Large,118049
CUST01499,Cheese n Corn,Veg,Personal,118792
CUST22172,Chicken Dominator,Chicken,Personal,118924
CUST11075,Farmhouse,Veg,Medium,118954
CUST22488,Margherita,Veg,Personal,119143
CUST01091,Veg Extravaganza,Veg,Personal,119338
CUST21527,Indi Tandoori Paneer,Veg,Medium,119453
CUST07500,Farmhouse,Veg,Personal,119589
CUST08132,Indi Chicken Tikka,Chicken,Large,119689
CUST02289,Indi Tandoori Paneer,Veg,Medium,120083
CUST11191,Cheese n Corn,Veg,Regular,120240
CUST23198,Indi Chicken Tikka,Chicken,Medium,121258
CUST21655,Pepper Barbecue Chicken,Chicken,Personal,121312
CUST03580,Pepper Barbecue Chicken,Chicken,Medium,121731
CUST24731,Farmhouse,Veg,Large,122287
CUST12151,Indi Chicken Tikka,Chicken,Large,122771
CUST12952,Pepper Barbecue Chicken,Chicken,Medium,122871
CUST17061,Chicken Sausage,Chicken,Medium,123113
CUST08706,Farmhouse,Veg,Medium,123203
CUST02749,Margherita,Veg,Medium,123242
CUST14638,Chicken Dominator,Chicken,Personal,123434
CUST13548,Chicken Dominator,Chicken,Regular,123801
CUST14839,Farmhouse,Veg,Medium,124079
CUST12893,Paneer Makhani,Veg,Regular,124367
CUST24175,Chicken Dominator,Chicken,Medium,124672
CUST22580,Indi Chicken Tikka,Chicken,Large,124787
CUST07443,Chicken Dominator,Chicken,Regular,125099
CUST18191,Chicken Sausage,Chicken,Medium,125206
CUST08319,Pepper Barbecue Chicken,Chicken,Regular,126431
CUST19818,Pepper Barbecue Chicken,Chicken,Medium,126562
CUST07901,Chicken Sausage,Chicken,Personal,126655
CUST13129,Margherita,Veg,Personal,126710
CUST01363,Margherita,Veg,Regular,128034
CUST16945,Paneer Makhani,Veg,Personal,128731
CUST14292,Chicken Sausage,Chicken,Medium,128939
CUST10496,Chicken Dominator,Chicken,Large,129101
CUST12740,Pepper Barbecue Chicken,Chicken,Medium,130047
CUST14018,Paneer Makhani,Veg,Medium,130303
CUST21585,Indi Chicken Tikka,Chicken,Regular,130443
CUST05451,Veg Extravaganza,Veg,Medium,131009
CUST02662,Cheese n Corn,Veg,Medium,131066
CUST13035,Chicken Sausage,Chicken,Regular,131300
CUST03394,Veg Extravaganza,Veg,Medium,131345
CUST18370,Chicken Dominator,Chicken,Personal,132063
CUST06676,Veg Extravaganza,Veg,Large,132680
CUST21118,Chicken Sausage,Chicken,Large,133214
CUST21751,Cheese n Corn,Veg,Regular,133743
CUST19851,Veg Extravaganza,Veg,Large,134056
CUST10650,Pepper Barbecue Chicken,Chicken,Medium,134268
CUST22901,Cheese n Corn,Veg,Large,134510
CUST05582,Chicken Dominator,Chicken,Personal,134875
CUST12166,Cheese n Corn,Veg,Large,135488
CUST14845,Pepper Barbecue Chicken,Chicken,Medium,135904
CUST16453,Paneer Makhani,Veg,Large,136344
CUST17352,Veg Extravaganza,Veg,Medium,136478
CUST13891,Chicken Dominator,Chicken,Personal,136920
CUST15449,Indi Chicken Tikka,Chicken,Large,137043
CUST06346,Pepper Barbecue Chicken,Chicken,Regular,137076
CUST14050,Pepper Barbecue Chicken,Chicken,Regular,137202
CUST05790,Paneer Makhani,Veg,Personal,138436
CUST20291,Farmhouse,Veg,Regular,139415
CUST24619,Farmhouse,Veg,Medium,140976
CUST13845,Indi Chicken Tikka,Chicken,Regular,141334
CUST12881,Indi Tandoori Paneer,Veg,Large,141536
CUST04286,Pepper Barbecue Chicken,Chicken,Large,141559
CUST07828,Indi Chicken Tikka,Chicken,Large,142345
CUST24309,Pepper Barbecue Chicken,Chicken,Large,142388
CUST06738,Cheese n Corn,Veg,Personal,142495
CUST22348,Margherita,Veg,Large,142546
CUST16092,Pepper Barbecue Chicken,Chicken,Medium,142720
CUST06853,Margherita,Veg,Large,143051
CUST05066,Indi Chicken Tikka,Chicken,Regular,143212
CUST15779,Cheese n Corn,Veg,Large,143311
CUST13001,Chicken Dominator,Chicken,Medium,143590
CUST02482,Indi Chicken Tikka,Chicken,Regular,143789
CUST24115,Chicken Sausage,Chicken,Medium,145279
CUST15083,Veg Extravaganza,Veg,Large,145557
CUST17723,Veg Extravaganza,Veg,Large,145815
CUST04881,Indi Chicken Tikka,Chicken,Regular,146016
CUST22160,Indi Chicken Tikka,Chicken,Medium,146968
CUST17956,Chicken Sausage,Chicken,Personal,147769
CUST02584,Cheese n Corn,Veg,Medium,148667
CUST08354,Farmhouse,Veg,Medium,149060
CUST15881,Indi Tandoori Paneer,Veg,Personal,149336
CUST08384,Indi Tandoori Paneer,Veg,Large,149393
CUST10970,Chicken Dominator,Chicken,Medium,149411
CUST03616,Pepper Barbecue Chicken,Chicken,Regular,149453
CUST18343,Paneer Makhani,Veg,Personal,100077
CUST19097,Chicken Sausage,Chicken,Regular,100191
CUST10939,Farmhouse,Veg,Regular,100442
CUST14850,Paneer Makhani,Veg,Large,100981
CUST02096,Margherita,Veg,Medium,100995
CUST24837,Indi Tandoori Paneer,Veg,Personal,101498
CUST07942,Veg Extravaganza,Veg,Regular,101840
CUST14622,Paneer Makhani,Veg,Medium,102211
CUST06998,Chicken Dominator,Chicken,Personal,103100
CUST24554,Indi Tandoori Paneer,Veg,Medium,103252
CUST09751,Indi Chicken Tikka,Chicken,Personal,103369
CUST14705,Cheese n Corn,Veg,Regular,103396
CUST15282,Margherita,Veg,Regular,103628
CUST22865,Margherita,Veg,Large,103662
CUST05846,Pepper Barbecue Chicken,Chicken,Large,103734
CUST23443,Farmhouse,Veg,Personal,103744
CUST06029,Cheese n Corn,Veg,Regular,103854
CUST24454,Paneer Makhani,Veg,Medium,104231
CUST04176,Indi Chicken Tikka,Chicken,Medium,104648
CUST01551,Chicken Sausage,Chicken,Medium,105067
CUST21822,Chicken Dominator,Chicken,Personal,105105
CUST22861,Cheese n Corn,Veg,Regular,106275
CUST06607,Farmhouse,Veg,Large,106604
CUST04001,Pepper Barbecue Chicken,Chicken,Regular,107399
CUST23750,Indi Tandoori Paneer,Veg,Regular,107733
CUST07395,Indi Chicken Tikka,Chicken,Regular,107843
CUST08127,Pepper Barbecue Chicken,Chicken,Large,108025
CUST10074,Chicken Sausage,Chicken,Regular,108141
CUST02831,Cheese n Corn,Veg,Medium,108897
CUST22784,Veg Extravaganza,Veg,Large,109044
CUST19097,Paneer Makhani,Veg,Regular,109078
CUST14321,Cheese n Corn,Veg,Personal,109368
CUST14895,Farmhouse,Veg,Large,109458
CUST15917,Chicken Dominator,Chicken,Large,109812
CUST08799,Indi Chicken Tikka,Chicken,Personal,110365
CUST08063,Chicken Dominator,Chicken,Large,110754
CUST19534,Pepper Barbecue Chicken,Chicken,Personal,110844
CUST14347,Cheese n Corn,Veg,Medium,110889
CUST11771,Farmhouse,Veg,Personal,110956
CUST19578,Veg Extravaganza,Veg,Medium,110974
CUST11095,Pepper Barbecue Chicken,Chicken,Medium,111217
CUST02239,Paneer Makhani,Veg,Regular,112199
CUST19209,Indi Tandoori Paneer,Veg,Medium,112494
CUST15509,Cheese n Corn,Veg,Regular,112911
CUST21441,Indi Tandoori Paneer,Veg,Personal,112930
CUST09964,Indi Chicken Tikka,Chicken,Personal,113016
CUST19737,Cheese n Corn,Veg,Medium,113196
CUST21139,Indi Chicken Tikka,Chicken,Regular,113343
CUST18780,Margherita,Veg,Large,113634
CUST05198,Cheese n Corn,Veg,Large,114918
CUST11302,Indi Chicken Tikka,Chicken,Large,115438
CUST21187,Indi Tandoori Paneer,Veg,Medium,115673
CUST05484,Veg Extravaganza,Veg,Regular,115717
CUST24047,Indi Tandoori Paneer,Veg,Personal,116949
CUST04756,Cheese n Corn,Veg,Large,117040
CUST10698,Veg Extravaganza,Veg,Medium,117246
CUST16661,Margherita,Veg,Personal,117269
CUST05918,Indi Chicken Tikka,Chicken,Personal,117371
CUST16740,Indi Tandoori Paneer,Veg,Large,117373
CUST10800,Pepper Barbecue Chicken,Chicken,Regular,117403
CUST08927,Chicken Dominator,Chicken,Large,117696
CUST13379,Paneer Makhani,Veg,Regular,117785
CUST03823,Veg Extravaganza,Veg,Medium,117888
CUST06439,Indi Chicken Tikka,Chicken,Medium,117892
CUST23400,Cheese n Corn,Veg,Regular,119055
CUST21699,Veg Extravaganza,Veg,Medium,119348
CUST06410,Chicken Sausage,Chicken,Personal,119385
CUST08896,Chicken Dominator,Chicken,Large,119998
CUST17385,Margherita,Veg,Large,120859
CUST19482,Chicken Sausage,Chicken,Large,121344
CUST09222,Indi Chicken Tikka,Chicken,Medium,121534
CUST08100,Paneer Makhani,Veg,Personal,122341
CUST14833,Paneer Makhani,Veg,Medium,122841
CUST23692,Pepper Barbecue Chicken,Chicken,Large,122891
CUST21668,Indi Tandoori Paneer,Veg,Large,124958
CUST22498,Farmhouse,Veg,Large,125872
CUST18570,Veg Extravaganza,Veg,Medium,126261
CUST07195,Veg Extravaganza,Veg,Regular,126689
CUST17983,Margherita,Veg,Regular,127219
CUST19004,Pepper Barbecue Chicken,Chicken,Medium,127415
CUST23475,Cheese n Corn,Veg,Regular,127473
CUST20825,Paneer Makhani,Veg,Medium,127793
CUST05251,Margherita,Veg,Personal,129377
CUST22136,Chicken Dominator,Chicken,Personal,129379
CUST06106,Chicken Dominator,Chicken,Personal,130260
CUST07644,Indi Chicken Tikka,Chicken,Regular,130320
CUST23353,Chicken Sausage,Chicken,Large,130461
CUST13469,Pepper Barbecue Chicken,Chicken,Medium,130770
CUST23339,Indi Chicken Tikka,Chicken,Large,131088
CUST24330,Veg Extravaganza,Veg,Personal,131487
CUST01982,Farmhouse,Veg,Personal,131566
CUST04910,Farmhouse,Veg,Large,131601
CUST13701,Indi Chicken Tikka,Chicken,Medium,132824
CUST02842,Pepper Barbecue Chicken,Chicken,Large,134004
CUST03499,Chicken Sausage,Chicken,Personal,134365
CUST12143,Veg Extravaganza,Veg,Regular,134702
CUST23273,Chicken Dominator,Chicken,Regular,134870
CUST06204,Cheese n Corn,Veg,Personal,135317
CUST23354,Pepper Barbecue Chicken,Chicken,Large,135349
CUST03969,Indi Tandoori Paneer,Veg,Medium,135465
CUST05984,Chicken Dominator,Chicken,Personal,135840
CUST04534,Indi Chicken Tikka,Chicken,Personal,136157
CUST14323,Pepper Barbecue Chicken,Chicken,Personal,136515
CUST04246,Indi Tandoori Paneer,Veg,Regular,136731
CUST10224,Paneer Makhani,Veg,Large,136848
CUST23627,Chicken Dominator,Chicken,Large,137332
CUST07159,Chicken Dominator,Chicken,Regular,137393
CUST18826,Indi Tandoori Paneer,Veg,Regular,137631
CUST11259,Chicken Dominator,Chicken,Medium,138523
CUST08980,Indi Tandoori Paneer,Veg,Medium,138535
CUST03097,Margherita,Veg,Personal,139757
CUST23369,Farmhouse,Veg,Regular,140072
CUST07349,Veg Extravaganza,Veg,Personal,140556
CUST08473,Indi Tandoori Paneer,Veg,Personal,140599
CUST17894,Veg Extravaganza,Veg,Personal,140662
CUST02879,Paneer Makhani,Veg,Regular,140715
CUST01809,Indi Tandoori Paneer,Veg,Medium,141154
CUST08764,Chicken Dominator,Chicken,Personal,141159
CUST01660,Cheese n Corn,Veg,Regular,141587
CUST02208,Pepper Barbecue Chicken,Chicken,Medium,142155
CUST19321,Veg Extravaganza,Veg,Personal,142553
CUST11641,Paneer Makhani,Veg,Large,142639
CUST18059,Chicken Dominator,Chicken,Medium,142678
CUST01754,Chicken Dominator,Chicken,Large,142884
CUST18901,Chicken Dominator,Chicken,Regular,142935
CUST12476,Margherita,Veg,Medium,143213
CUST18100,Veg Extravaganza,Veg,Medium,143354
CUST09197,Indi Tandoori Paneer,Veg,Regular,143768
CUST10094,Chicken Dominator,Chicken,Large,144087
CUST22364,Pepper Barbecue Chicken,Chicken,Medium,144703
CUST16656,Margherita,Veg,Personal,145195
CUST15582,Pepper Barbecue Chicken,Chicken,Large,145812
CUST18135,Veg Extravaganza,Veg,Personal,146750
CUST09039,Chicken Sausage,Chicken,Large,146850
CUST13108,Farmhouse,Veg,Medium,147855
CUST11096,Cheese n Corn,Veg,Large,147913
CUST08341,Chicken Sausage,Chicken,Personal,148041
CUST04990,Margherita,Veg,Personal,148471
CUST05270,Paneer Makhani,Veg,Personal,148590
CUST07078,Veg Extravaganza,Veg,Regular,149945
CUST24195,Farmhouse,Veg,Personal,100737
CUST04716,Paneer Makhani,Veg,Large,101002
CUST17279,Indi Chicken Tikka,Chicken,Regular,101033
CUST03990,Indi Tandoori Paneer,Veg,Medium,101512
CUST17533,Indi Tandoori Paneer,Veg,Regular,101948
CUST16818,Chicken Sausage,Chicken,Medium,102512
CUST07387,Farmhouse,Veg,Personal,102624
CUST18148,Indi Chicken Tikka,Chicken,Large,102972
CUST02135,Paneer Makhani,Veg,Medium,103701
CUST10783,Farmhouse,Veg,Medium,104042
CUST18653,Indi Tandoori Paneer,Veg,Personal,105039
CUST23676,Indi Tandoori Paneer,Veg,Regular,105341
CUST07039,Cheese n Corn,Veg,Medium,106612
CUST19829,Farmhouse,Veg,Personal,106794
CUST14613,Paneer Makhani,Veg,Personal,106836
CUST09946,Indi Chicken Tikka,Chicken,Medium,107306
CUST19018,Indi Chicken Tikka,Chicken,Personal,107975
CUST14333,Chicken Sausage,Chicken,Regular,108028
CUST15466,Pepper Barbecue Chicken,Chicken,Medium,108045
CUST16930,Indi Tandoori Paneer,Veg,Large,109022
CUST04265,Paneer Makhani,Veg,Medium,109121
CUST08253,Chicken Sausage,Chicken,Large,109755
CUST19270,Paneer Makhani,Veg,Regular,109888
CUST13251,Indi Chicken Tikka,Chicken,Regular,109896
CUST13660,Chicken Dominator,Chicken,Personal,110427
CUST07412,Farmhouse,Veg,Regular,110549
CUST22967,Indi Chicken Tikka,Chicken,Personal,110721
CUST06645,Chicken Dominator,Chicken,Medium,110797
CUST01803,Chicken Dominator,Chicken,Personal,110898
CUST23218,Chicken Sausage,Chicken,Regular,111277
CUST08837,Chicken Sausage,Chicken,Personal,111508
CUST18901,Farmhouse,Veg,Personal,112374
CUST06752,Margherita,Veg,Personal,112502
CUST02207,Farmhouse,Veg,Personal,113011
CUST12717,Chicken Sausage,Chicken,Personal,113340
CUST14632,Chicken Sausage,Chicken,Personal,113846
CUST08622,Pepper Barbecue Chicken,Chicken,Regular,113906
CUST12845,Farmhouse,Veg,Regular,114094
CUST20518,Indi Chicken Tikka,Chicken,Personal,114873
CUST21813,Farmhouse,Veg,Regular,115005
CUST10358,Veg Extravaganza,Veg,Regular,115283
CUST15116,Indi Chicken Tikka,Chicken,Personal,116284
CUST13040,Veg Extravaganza,Veg,Regular,116357
CUST01766,Pepper Barbecue Chicken,Chicken,Personal,116679
CUST15962,Indi Tandoori Paneer,Veg,Regular,116873
CUST03144,Veg Extravaganza,Veg,Regular,117179
CUST19050,Indi Chicken Tikka,Chicken,Personal,117302
CUST09928,Paneer Makhani,Veg,Regular,117421
CUST19844,Veg Extravaganza,Veg,Large,118158
CUST11592,Veg Extravaganza,Veg,Large,118937
CUST05778,Chicken Sausage,Chicken,Large,119039
CUST23135,Margherita,Veg,Large,119423
CUST05470,Cheese n Corn,Veg,Large,119548
CUST15882,Indi Tandoori Paneer,Veg,Regular,119603
CUST22278,Paneer Makhani,Veg,Medium,119776
CUST15882,Farmhouse,Veg,Medium,119913
CUST05612,Pepper Barbecue Chicken,Chicken,Regular,120924
CUST02712,Chicken Sausage,Chicken,Large,121901
CUST13718,Paneer Makhani,Veg,Large,122179
CUST02332,Indi Tandoori Paneer,Veg,Personal,123918
CUST21732,Cheese n Corn,Veg,Regular,124960
CUST03144,Indi Tandoori Paneer,Veg,Medium,125550
CUST09750,Farmhouse,Veg,Regular,125779
CUST06361,Veg Extravaganza,Veg,Personal,126538
CUST19607,Veg Extravaganza,Veg,Regular,127223
CUST06851,Chicken Dominator,Chicken,Personal,127619
CUST02683,Cheese n Corn,Veg,Regular,127972
CUST04963,Paneer Makhani,Veg,Regular,128703
CUST08966,Chicken Sausage,Chicken,Regular,129374
CUST13026,Chicken Dominator,Chicken,Regular,129551
CUST16373,Paneer Makhani,Veg,Medium,131405
CUST08386,Chicken Dominator,Chicken,Large,132847
CUST22625,Chicken Sausage,Chicken,Large,133014
CUST04561,Indi Chicken Tikka,Chicken,Regular,133088
CUST13003,Indi Chicken Tikka,Chicken,Personal,133102
CUST13933,Indi Chicken Tikka,Chicken,Regular,133516
CUST13312,Veg Extravaganza,Veg,Regular,133546
CUST05272,Chicken Dominator,Chicken,Large,133815
CUST03848,Paneer Makhani,Veg,Medium,133951
CUST22456,Indi Chicken Tikka,Chicken,Medium,134034
CUST23914,Chicken Sausage,Chicken,Large,134531
CUST06810,Veg Extravaganza,Veg,Personal,134927
CUST04752,Indi Chicken Tikka,Chicken,Regular,134980
CUST16255,Margherita,Veg,Medium,135457
CUST03822,Farmhouse,Veg,Medium,135601
CUST11830,Chicken Dominator,Chicken,Personal,135986
CUST15909,Chicken Sausage,Chicken,Large,136483
CUST21309,Indi Chicken Tikka,Chicken,Large,138097
CUST09732,Indi Tandoori Paneer,Veg,Large,138293
CUST13960,Indi Chicken Tikka,Chicken,Regular,138592
CUST08572,Chicken Dominator,Chicken,Personal,139691
CUST14349,Cheese n Corn,Veg,Personal,139712
CUST04167,Chicken Sausage,Chicken,Regular,140130
CUST12851,Indi Tandoori Paneer,Veg,Personal,140960
CUST13246,Farmhouse,Veg,Medium,141816
CUST11704,Cheese n Corn,Veg,Regular,141871
CUST10119,Veg Extravaganza,Veg,Personal,142151
CUST10138,Margherita,Veg,Regular,143073
CUST01340,Cheese n Corn,Veg,Regular,143526
CUST18096,Veg Extravaganza,Veg,Regular,143563
CUST22161,Chicken Dominator,Chicken,Personal,143694
CUST06497,Chicken Dominator,Chicken,Medium,144316
CUST15589,Indi Chicken Tikka,Chicken,Regular,144395
CUST04392,Chicken Sausage,Chicken,Regular,144706
CUST24001,Veg Extravaganza,Veg,Medium,144762
CUST20492,Cheese n Corn,Veg,Large,144816
CUST20800,Chicken Sausage,Chicken,Large,145015
CUST11607,Farmhouse,Veg,Medium,145064
CUST05386,Paneer Makhani,Veg,Regular,145215
CUST10637,Chicken Dominator,Chicken,Personal,145272
CUST05222,Indi Tandoori Paneer,Veg,Medium,145445
CUST15814,Pepper Barbecue Chicken,Chicken,Medium,145762
CUST24269,Cheese n Corn,Veg,Personal,146189
CUST22953,Indi Tandoori Paneer,Veg,Personal,146575
CUST15692,Pepper Barbecue Chicken,Chicken,Regular,146783
CUST08041,Chicken Sausage,Chicken,Medium,146798
CUST06039,Indi Chicken Tikka,Chicken,Personal,147138
CUST07431,Chicken Sausage,Chicken,Regular,147651
CUST19522,Cheese n Corn,Veg,Large,148461
CUST11717,Cheese n Corn,Veg,Personal,148479
CUST01899,Pepper Barbecue Chicken,Chicken,Medium,148484
CUST17882,Indi Tandoori Paneer,Veg,Regular,148587
CUST10946,Margherita,Veg,Personal,148611
CUST24209,Chicken Dominator,Chicken,Personal,148650
CUST09338,Veg Extravaganza,Veg,Personal,149278
CUST14476,Paneer Makhani,Veg,Personal,149833
CUST07118,Indi Chicken Tikka,Chicken,Personal,100747
CUST22902,Margherita,Veg,Personal,101297
CUST15739,Chicken Dominator,Chicken,Large,101430
CUST20449,Indi Tandoori Paneer,Veg,Large,102504
CUST02658,Chicken Dominator,Chicken,Regular,102869
CUST12693,Margherita,Veg,Regular,103595
CUST13813,Farmhouse,Veg,Large,103620
CUST14679,Paneer Makhani,Veg,Medium,103655
CUST19144,Cheese n Corn,Veg,Personal,104021
CUST05265,Farmhouse,Veg,Personal,104022
CUST22846,Chicken Sausage,Chicken,Personal,104032
CUST04007,Cheese n Corn,Veg,Regular,104373
CUST08780,Chicken Dominator,Chicken,Large,104714
CUST16795,Chicken Sausage,Chicken,Medium,105478
CUST06238,Margherita,Veg,Large,105514
CUST10834,Farmhouse,Veg,Regular,105526
CUST23945,Cheese n Corn,Veg,Personal,105907
CUST05871,Chicken Dominator,Chicken,Personal,106209
CUST04546,Farmhouse,Veg,Personal,106732
CUST14168,Margherita,Veg,Large,107512
CUST07028,Indi Tandoori Paneer,Veg,Medium,108207
CUST06993,Pepper Barbecue Chicken,Chicken,Medium,108395
CUST07343,Farmhouse,Veg,Personal,108540
CUST04323,Chicken Sausage,Chicken,Regular,108705
CUST12405,Farmhouse,Veg,Personal,108854
CUST11609,Margherita,Veg,Medium,108943
CUST15471,Cheese n Corn,Veg,Regular,109101
CUST12480,Chicken Sausage,Chicken,Regular,109241
CUST18278,Paneer Makhani,Veg,Personal,109562
CUST10074,Indi Tandoori Paneer,Veg,Personal,109984
CUST13002,Pepper Barbecue Chicken,Chicken,Large,110043
CUST13907,Farmhouse,Veg,Medium,110187
CUST19422,Cheese n Corn,Veg,Regular,110422
CUST19610,Chicken Sausage,Chicken,Personal,110553
CUST08952,Chicken Dominator,Chicken,Regular,110939
CUST24762,Cheese n Corn,Veg,Medium,110995
CUST08404,Pepper Barbecue Chicken,Chicken,Large,112243
CUST10634,Cheese n Corn,Veg,Large,112888
CUST05983,Cheese n Corn,Veg,Large,113041
CUST16376,Paneer Makhani,Veg,Medium,113092
CUST01300,Indi Tandoori Paneer,Veg,Medium,113120
CUST23212,Margherita,Veg,Regular,113483
CUST15691,Pepper Barbecue Chicken,Chicken,Personal,114868
CUST03570,Indi Tandoori Paneer,Veg,Regular,114940
CUST21053,Farmhouse,Veg,Large,115483
CUST12578,Pepper Barbecue Chicken,Chicken,Large,116418
CUST06412,Chicken Sausage,Chicken,Medium,116504
CUST04062,Margherita,Veg,Medium,117177
CUST22729,Veg Extravaganza,Veg,Personal,117363
CUST01477,Farmhouse,Veg,Regular,117701
CUST14074,Chicken Dominator,Chicken,Medium,117884
CUST21362,Chicken Sausage,Chicken,Personal,118615
CUST15661,Cheese n Corn,Veg,Personal,118839
CUST08603,Indi Tandoori Paneer,Veg,Personal,118896
CUST11231,Farmhouse,Veg,Personal,119553
CUST24462,Indi Tandoori Paneer,Veg,Large,119879
CUST08138,Paneer Makhani,Veg,Large,120434
CUST21886,Pepper Barbecue Chicken,Chicken,Personal,120514
CUST04425,Cheese n Corn,Veg,Personal,120698
CUST09220,Cheese n Corn,Veg,Personal,120980
CUST12970,Chicken Sausage,Chicken,Medium,121128
CUST10226,Cheese n Corn,Veg,Medium,121376
