order_id,quantity,unit_price,discount,gst,total_amount
111826,3,149,22.35,21.23,445.88
112226,4,479.2,0,95.84,2012.64
112581,2,606.4,181.92,51.54,1082.42
112991,2,299,29.9,28.41,596.51
113372,3,599,0,89.85,1886.85
113767,4,399.2,0,79.84,1676.64
113832,3,718.4,215.52,96.98,2036.66
113856,4,303.2,181.92,51.54,1082.42
114172,3,958.4,0,143.76,3018.96
114501,3,238.4,0,35.76,750.96
114913,2,429,128.7,36.46,765.76
114924,1,279.2,41.88,11.87,249.19
115954,1,343.2,0,17.16,360.36
116159,3,558.4,167.52,75.38,1583.06
116195,1,399,59.85,16.96,356.11
117409,2,492.7,49.27,46.81,982.94
117797,1,303.2,15.16,14.4,302.44
118957,2,648.7,0,64.87,1362.27
119105,3,686.4,0,102.96,2162.16
119132,4,557.7,111.54,105.96,2225.22
119286,4,303.2,121.28,54.58,1146.1
120564,4,349,0,69.8,1465.8
120664,1,379,0,18.95,397.95
120783,3,798.4,239.52,107.78,2263.46
121328,1,388.7,0,19.44,408.14
123124,4,193.7,0,38.74,813.54
123537,2,349,0,34.9,732.9
123691,4,798.4,159.68,151.7,3185.62
123803,3,343.2,102.96,46.33,972.97
123979,1,279.2,0,13.96,293.16
124368,4,599,0,119.8,2515.8
124579,1,453.7,45.37,20.42,428.75
124663,4,359.2,0,71.84,1508.64
124872,4,238.4,47.68,45.3,951.22
125173,4,349,209.4,59.33,1245.93
125739,1,648.7,0,32.44,681.14
126450,3,478.4,0,71.76,1506.96
126465,2,303.2,0,30.32,636.72
126649,1,499,0,24.95,523.95
126838,1,648.7,97.31,27.57,578.96
127876,3,299,0,44.85,941.85
129501,2,518.7,0,51.87,1089.27
129942,1,149,0,7.45,156.45
130663,4,478.4,191.36,86.11,1808.35
131525,3,599,0,89.85,1886.85
132065,3,239.2,0,35.88,753.48
133905,1,398.4,39.84,17.93,376.49
134146,3,492.7,147.81,66.51,1396.8
134214,4,479.2,191.68,86.26,1811.38
134320,2,557.7,167.31,47.4,995.49
134745,1,149,22.35,6.33,132.98
134827,1,398.4,19.92,18.92,397.4
135311,3,518.7,0,77.81,1633.91
135330,4,718.4,0,143.68,3017.28
136584,2,249,24.9,23.66,496.76
136803,3,388.7,174.91,49.56,1040.75
136828,1,492.7,0,24.64,517.34
136872,3,239.2,35.88,34.09,715.81
137324,2,429,128.7,36.46,765.76
137354,4,279.2,111.68,50.26,1055.38
137525,2,239.2,0,23.92,502.32
137990,4,429,171.6,77.22,1621.62
138316,2,299,29.9,28.41,596.51
138468,1,518.7,25.94,24.64,517.4
138639,1,279.2,0,13.96,293.16
139692,2,388.7,116.61,33.04,693.83
140823,3,398.4,179.28,50.8,1066.72
141057,1,778.7,77.87,35.04,735.87
141610,1,388.7,58.3,16.52,346.92
141844,3,648.7,291.92,82.71,1736.89
142191,3,199.2,89.64,25.4,533.36
142194,1,557.7,83.66,23.7,497.74
142195,3,686.4,0,102.96,2162.16
142652,2,557.7,55.77,52.98,1112.61
143102,4,199.2,0,39.84,836.64
143513,3,199.2,0,29.88,627.48
143690,2,606.4,0,60.64,1273.44
143843,3,478.4,0,71.76,1506.96
144915,2,583.7,175.11,49.61,1041.9
144994,3,798.4,119.76,113.77,2389.21
145046,3,239.2,71.76,32.29,678.13
145530,4,958.4,575.04,162.93,3421.49
145662,3,359.2,53.88,51.19,1074.91
145702,3,319.2,0,47.88,1005.48
145808,2,453.7,0,45.37,952.77
145879,2,518.7,0,51.87,1089.27
145964,4,429,0,85.8,1801.8
146782,1,558.4,83.76,23.73,498.37
147672,3,638.4,287.28,81.4,1709.32
148157,2,349,34.9,33.16,696.26
148453,2,958.4,0,95.84,2012.64
148553,4,399,79.8,75.81,1592.01
149593,1,638.4,31.92,30.32,636.8
100205,4,478.4,287.04,81.33,1707.89
100842,2,479.2,0,47.92,1006.32
100881,3,388.7,174.91,49.56,1040.75
101263,1,958.4,0,47.92,1006.32
101697,4,249,0,49.8,1045.8
101791,1,119.2,0,5.96,125.16
102394,4,319.2,0,63.84,1340.64
102807,1,149,7.45,7.08,148.63
102905,2,239.2,23.92,22.72,477.2
102973,2,239.2,47.84,21.53,452.09
103238,4,583.7,233.48,105.07,2206.39
104483,1,279.2,0,13.96,293.16
104488,3,449,134.7,60.62,1272.92
104985,2,798.4,0,79.84,1676.64
105577,2,323.7,64.74,29.13,611.79
106528,4,199.2,79.68,35.86,752.98
106712,4,778.7,311.48,140.17,2943.49
107277,2,478.4,0,47.84,1004.64
107924,3,638.4,287.28,81.4,1709.32
108116,3,499,224.55,63.62,1336.07
108199,4,119.2,47.68,21.46,450.58
108839,3,557.7,83.66,79.47,1668.91
109165,4,648.7,0,129.74,2724.54
109180,2,199.2,59.76,16.93,355.57
109269,1,388.7,0,19.44,408.14
109886,2,379,37.9,36.01,756.11
110060,2,379,113.7,32.21,676.51
110397,4,379,0,75.8,1591.8
110498,2,557.7,0,55.77,1171.17
110768,3,686.4,205.92,92.66,1945.94
110904,3,648.7,194.61,87.57,1839.06
111316,2,453.7,0,45.37,952.77
111502,1,778.7,0,38.94,817.64
111696,3,359.2,53.88,51.19,1074.91
112108,4,558.4,335.04,94.93,1993.49
112161,4,558.4,111.68,106.1,2228.02
112164,1,718.4,0,35.92,754.32
112517,4,479.2,0,95.84,2012.64
112913,3,319.2,143.64,40.7,854.66
113095,4,279.2,111.68,50.26,1055.38
113329,2,606.4,0,60.64,1273.44
113391,1,778.7,77.87,35.04,735.87
114356,1,319.2,15.96,15.16,318.4
114469,2,778.7,155.74,70.08,1471.74
115153,2,323.7,0,32.37,679.77
115584,3,958.4,431.28,122.2,2566.12
116050,3,349,0,52.35,1099.35
116088,4,239.2,0,47.84,1004.64
116362,4,958.4,0,191.68,4025.28
117223,1,299,0,14.95,313.95
117571,4,239.2,143.52,40.66,853.94
118418,4,449,269.4,76.33,1602.93
118913,3,958.4,431.28,122.2,2566.12
120352,4,343.2,137.28,61.78,1297.3
121175,1,778.7,38.94,36.99,776.75
121214,4,718.4,431.04,122.13,2564.69
121295,4,648.7,129.74,123.25,2588.31
121612,3,399.2,0,59.88,1257.48
121738,3,359.2,53.88,51.19,1074.91
122126,1,518.7,77.81,22.04,462.93
122385,4,798.4,319.36,143.71,3017.95
122529,2,303.2,0,30.32,636.72
122795,4,558.4,0,111.68,2345.28
123003,2,398.4,0,39.84,836.64
123158,2,558.4,167.52,47.46,996.74
123326,2,249,0,24.9,522.9
123669,2,239.2,0,23.92,502.32
124295,1,648.7,32.44,30.81,647.07
124776,3,499,0,74.85,1571.85
126231,1,958.4,143.76,40.73,855.37
126363,2,319.2,31.92,30.32,636.8
126626,2,686.4,0,68.64,1441.44
126776,4,299,0,59.8,1255.8
127220,4,638.4,0,127.68,2681.28
129276,4,149,59.6,26.82,563.22
129388,3,199.2,59.76,26.89,564.73
130017,1,193.7,0,9.69,203.39
130235,3,379,0,56.85,1193.85
130339,1,686.4,68.64,30.89,648.65
130896,2,499,149.7,42.41,890.71
131754,2,359.2,35.92,34.12,716.6
132120,1,343.2,0,17.16,360.36
132449,2,323.7,0,32.37,679.77
133530,4,239.2,0,47.84,1004.64
133636,1,492.7,73.91,20.94,439.73
134349,3,518.7,0,77.81,1633.91
134444,3,399,0,59.85,1256.85
134831,1,453.7,0,22.69,476.39
135003,3,558.4,0,83.76,1758.96
135194,2,492.7,0,49.27,1034.67
136667,4,778.7,311.48,140.17,2943.49
136892,3,349,104.7,47.12,989.42
137024,2,319.2,0,31.92,670.32
137119,2,686.4,0,68.64,1441.44
137163,2,388.7,0,38.87,816.27
137307,1,686.4,68.64,30.89,648.65
137405,1,279.2,13.96,13.26,278.5
138059,2,429,0,42.9,900.9
138964,4,319.2,127.68,57.46,1206.58
139144,4,557.7,0,111.54,2342.34
139369,2,398.4,0,39.84,836.64
139374,4,606.4,121.28,115.22,2419.54
139386,2,798.4,239.52,67.86,1425.14
139602,2,303.2,30.32,28.8,604.88
140056,2,388.7,116.61,33.04,693.83
140288,4,478.4,0,95.68,2009.28
140585,2,798.4,0,79.84,1676.64
141367,2,778.7,0,77.87,1635.27
141494,1,518.7,0,25.94,544.64
141528,4,193.7,0,38.74,813.54
141657,3,429,64.35,61.13,1283.78
142003,1,323.7,48.55,13.76,288.91
142262,4,478.4,95.68,90.9,1908.82
142421,2,583.7,0,58.37,1225.77
142904,4,388.7,77.74,73.85,1550.91
142929,1,558.4,0,27.92,586.32
143079,1,499,0,24.95,523.95
143139,3,429,0,64.35,1351.35
144277,1,359.2,17.96,17.06,358.3
144535,2,199.2,59.76,16.93,355.57
144798,2,388.7,116.61,33.04,693.83
145370,2,343.2,68.64,30.89,648.65
145631,2,149,0,14.9,312.9
145730,2,349,0,34.9,732.9
145785,4,638.4,0,127.68,2681.28
145860,2,638.4,63.84,60.65,1273.61
145960,3,399.2,0,59.88,1257.48
146085,1,359.2,17.96,17.06,358.3
146353,1,453.7,68.05,19.28,404.93
146425,3,453.7,204.16,57.85,1214.79
146495,1,449,22.45,21.33,447.88
146521,2,638.4,127.68,57.46,1206.58
146658,4,478.4,0,95.68,2009.28
146788,3,499,224.55,63.62,1336.07
147119,2,958.4,95.84,91.05,1912.01
147273,3,638.4,95.76,90.97,1910.41
147455,4,686.4,0,137.28,2882.88
147690,4,778.7,0,155.74,3270.54
148197,1,388.7,19.44,18.46,387.72
148775,1,648.7,0,32.44,681.14
100035,3,479.2,143.76,64.69,1358.53
100420,3,478.4,215.28,61,1280.92
100496,1,319.2,15.96,15.16,318.4
100655,2,193.7,58.11,16.46,345.75
101679,3,249,0,37.35,784.35
101703,2,379,75.8,34.11,716.31
101962,1,399,59.85,16.96,356.11
102691,4,149,0,29.8,625.8
102756,4,398.4,79.68,75.7,1589.62
103085,4,359.2,143.68,64.66,1357.78
103192,1,606.4,90.96,25.77,541.21
103344,3,119.2,53.64,15.2,319.16
103565,4,583.7,116.74,110.9,2328.96
103618,3,249,37.35,35.48,745.13
104034,3,599,269.55,76.37,1603.82
104964,2,453.7,136.11,38.56,809.85
105253,3,499,74.85,71.11,1493.26
105833,3,606.4,90.96,86.41,1814.65
105900,4,379,0,75.8,1591.8
105930,1,399.2,19.96,18.96,398.2
105961,4,798.4,0,159.68,3353.28
107081,1,343.2,0,17.16,360.36
108245,1,379,37.9,17.06,358.16
108606,1,249,24.9,11.21,235.31
108977,4,558.4,223.36,100.51,2110.75
109400,1,606.4,90.96,25.77,541.21
110331,3,518.7,0,77.81,1633.91
110770,2,343.2,0,34.32,720.72
111059,1,558.4,0,27.92,586.32
111600,2,199.2,0,19.92,418.32
111684,1,193.7,29.05,8.23,172.88
112252,1,299,14.95,14.2,298.25
112346,3,319.2,143.64,40.7,854.66
113013,3,239.2,71.76,32.29,678.13
113293,4,479.2,287.52,81.46,1710.74
113830,2,238.4,23.84,22.65,475.61
113890,4,343.2,137.28,61.78,1297.3
114110,2,648.7,64.87,61.63,1294.16
114934,2,648.7,0,64.87,1362.27
115261,1,558.4,0,27.92,586.32
115995,2,199.2,0,19.92,418.32
116072,4,319.2,191.52,54.26,1139.54
116546,1,359.2,53.88,15.27,320.59
116635,3,478.4,0,71.76,1506.96
116880,4,239.2,143.52,40.66,853.94
116938,2,718.4,71.84,68.25,1433.21
117854,3,686.4,205.92,92.66,1945.94
117910,4,359.2,0,71.84,1508.64
118661,4,399,0,79.8,1675.8
119211,4,557.7,111.54,105.96,2225.22
119342,2,648.7,64.87,61.63,1294.16
119371,1,399.2,59.88,16.97,356.29
119777,3,279.2,125.64,35.6,747.56
120246,4,429,171.6,77.22,1621.62
120683,2,398.4,0,39.84,836.64
121822,3,686.4,102.96,97.81,2054.05
121847,2,193.7,19.37,18.4,386.43
122439,2,119.2,23.84,10.73,225.29
122543,2,558.4,111.68,50.26,1055.38
122995,1,499,24.95,23.7,497.75
123101,3,599,89.85,85.36,1792.51
123648,4,599,0,119.8,2515.8
124129,2,149,0,14.9,312.9
124914,4,349,139.6,62.82,1319.22
124924,1,379,0,18.95,397.95
125535,3,606.4,0,90.96,1910.16
125933,3,558.4,0,83.76,1758.96
126572,3,399,0,59.85,1256.85
128444,3,239.2,35.88,34.09,715.81
128819,4,599,0,119.8,2515.8
129127,3,238.4,0,35.76,750.96
129180,1,319.2,31.92,14.36,301.64
129518,3,319.2,47.88,45.49,955.21
129565,3,478.4,0,71.76,1506.96
129754,2,429,128.7,36.46,765.76
130185,3,557.7,250.97,71.11,1493.24
130259,2,958.4,287.52,81.46,1710.74
130962,4,429,0,85.8,1801.8
130966,3,349,0,52.35,1099.35
131678,2,557.7,111.54,50.19,1054.05
131937,1,359.2,0,17.96,377.16
132147,1,379,0,18.95,397.95
132299,1,558.4,55.84,25.13,527.69
132626,4,798.4,159.68,151.7,3185.62
132720,1,492.7,0,24.64,517.34
132808,2,119.2,23.84,10.73,225.29
132923,1,718.4,0,35.92,754.32
133527,2,238.4,23.84,22.65,475.61
133660,4,249,149.4,42.33,888.93
134154,1,399,0,19.95,418.95
135036,4,798.4,319.36,143.71,3017.95
135401,4,149,29.8,28.31,594.51
135824,1,778.7,0,38.94,817.64
136316,3,557.7,0,83.66,1756.76
136333,4,478.4,95.68,90.9,1908.82
137017,1,479.2,47.92,21.56,452.84
137261,3,249,0,37.35,784.35
137916,1,379,37.9,17.06,358.16
138121,2,518.7,51.87,49.28,1034.81
138246,3,599,179.7,80.87,1698.17
140001,2,638.4,0,63.84,1340.64
140015,2,379,0,37.9,795.9
140182,1,778.7,0,38.94,817.64
140420,3,119.2,17.88,16.99,356.71
140608,3,479.2,143.76,64.69,1358.53
141105,1,778.7,0,38.94,817.64
141384,2,449,89.8,40.41,848.61
141591,1,557.7,55.77,25.1,527.03
141686,1,599,29.95,28.45,597.5
141848,1,778.7,0,38.94,817.64
142033,3,239.2,107.64,30.5,640.46
142223,4,323.7,64.74,61.5,1291.56
142508,4,449,89.8,85.31,1791.51
142746,2,518.7,51.87,49.28,1034.81
143006,2,778.7,77.87,73.98,1553.51
143230,2,583.7,0,58.37,1225.77
143588,4,479.2,0,95.84,2012.64
143596,1,193.7,0,9.69,203.39
143636,2,958.4,0,95.84,2012.64
144050,4,499,199.6,89.82,1886.22
144064,3,429,193.05,54.7,1148.65
144090,1,149,0,7.45,156.45
144209,4,193.7,38.74,36.8,772.86
144312,2,193.7,19.37,18.4,386.43
145302,3,399.2,119.76,53.89,1131.73
145596,4,238.4,47.68,45.3,951.22
145628,4,958.4,191.68,182.1,3824.02
145851,2,319.2,0,31.92,670.32
146629,3,303.2,0,45.48,955.08
147182,1,398.4,39.84,17.93,376.49
147194,3,238.4,71.52,32.18,675.86
148707,4,599,119.8,113.81,2390.01
149079,2,349,0,34.9,732.9
149511,1,492.7,24.64,23.4,491.46
100167,3,429,64.35,61.13,1283.78
100285,3,149,0,22.35,469.35
100954,1,239.2,0,11.96,251.16
101305,3,193.7,0,29.05,610.15
102019,1,199.2,0,9.96,209.16
102071,1,379,56.85,16.11,338.26
103560,2,343.2,102.96,29.17,612.61
103774,1,319.2,0,15.96,335.16
104530,2,718.4,215.52,61.06,1282.34
104775,3,479.2,143.76,64.69,1358.53
105072,3,398.4,59.76,56.77,1192.21
105139,1,449,0,22.45,471.45
105829,2,399.2,0,39.92,838.32
106197,2,429,128.7,36.46,765.76
106466,2,778.7,233.61,66.19,1389.98
107192,4,557.7,0,111.54,2342.34
107232,2,638.4,191.52,54.26,1139.54
107400,3,686.4,308.88,87.52,1837.84
107597,3,399.2,119.76,53.89,1131.73
108947,3,479.2,0,71.88,1509.48
108949,1,479.2,0,23.96,503.16
109172,1,199.2,29.88,8.47,177.79
109952,2,323.7,64.74,29.13,611.79
110177,4,429,0,85.8,1801.8
111066,4,249,0,49.8,1045.8
111300,3,686.4,0,102.96,2162.16
111575,3,479.2,0,71.88,1509.48
112128,3,249,0,37.35,784.35
112174,4,323.7,129.48,58.27,1223.59
112345,1,249,24.9,11.21,235.31
112569,3,638.4,0,95.76,2010.96
112690,2,492.7,49.27,46.81,982.94
113153,1,638.4,31.92,30.32,636.8
113279,1,119.2,11.92,5.36,112.64
113448,3,193.7,0,29.05,610.15
113485,3,638.4,0,95.76,2010.96
113737,4,686.4,0,137.28,2882.88
114112,4,648.7,259.48,116.77,2452.09
114236,4,453.7,0,90.74,1905.54
114490,3,499,224.55,63.62,1336.07
114898,3,343.2,0,51.48,1081.08
115195,1,599,89.85,25.46,534.61
115205,4,249,149.4,42.33,888.93
115786,1,399.2,19.96,18.96,398.2
115992,1,557.7,0,27.89,585.59
116068,2,558.4,0,55.84,1172.64
116823,1,798.4,39.92,37.92,796.4
116934,4,379,0,75.8,1591.8
117431,4,359.2,143.68,64.66,1357.78
117689,1,238.4,35.76,10.13,212.77
118387,4,343.2,68.64,65.21,1369.37
118456,2,558.4,167.52,47.46,996.74
119486,4,388.7,155.48,69.97,1469.29
119680,2,303.2,30.32,28.8,604.88
120303,4,119.2,0,23.84,500.64
120640,3,399,179.55,50.87,1068.32
121150,4,479.2,191.68,86.26,1811.38
121171,4,149,0,29.8,625.8
121178,3,499,0,74.85,1571.85
121642,2,453.7,90.74,40.83,857.49
122041,1,778.7,38.94,36.99,776.75
122105,1,303.2,15.16,14.4,302.44
122447,1,958.4,143.76,40.73,855.37
122478,1,319.2,15.96,15.16,318.4
122588,1,343.2,51.48,14.59,306.31
122805,1,323.7,16.18,15.38,322.9
123950,2,557.7,111.54,50.19,1054.05
125052,3,399.2,179.64,50.9,1068.86
125517,4,583.7,116.74,110.9,2328.96
125564,2,359.2,0,35.92,754.32
126679,4,319.2,191.52,54.26,1139.54
126811,1,798.4,0,39.92,838.32
127004,2,718.4,0,71.84,1508.64
127048,3,583.7,0,87.56,1838.66
127079,3,303.2,90.96,40.93,859.57
128368,2,478.4,143.52,40.66,853.94
128546,4,249,49.8,47.31,993.51
128663,4,518.7,311.22,88.18,1851.76
129234,1,149,0,7.45,156.45
129731,1,319.2,0,15.96,335.16
130108,2,429,85.8,38.61,810.81
130195,1,349,52.35,14.83,311.48
130442,1,149,7.45,7.08,148.63
130906,1,453.7,22.69,21.55,452.56
131343,1,453.7,45.37,20.42,428.75
131710,1,319.2,0,15.96,335.16
131866,1,349,34.9,15.71,329.81
131928,4,388.7,77.74,73.85,1550.91
132245,3,398.4,119.52,53.78,1129.46
132538,1,686.4,34.32,32.6,684.68
132755,1,193.7,19.37,8.72,183.05
133049,2,558.4,0,55.84,1172.64
133922,3,303.2,45.48,43.21,907.33
134355,2,149,0,14.9,312.9
134793,2,349,0,34.9,732.9
135071,2,398.4,119.52,33.86,711.14
135124,4,499,0,99.8,2095.8
136111,1,492.7,49.27,22.17,465.6
136127,1,429,42.9,19.31,405.41
136359,3,299,0,44.85,941.85
137482,2,778.7,0,77.87,1635.27
138408,4,453.7,0,90.74,1905.54
138989,3,399.2,0,59.88,1257.48
139436,4,299,0,59.8,1255.8
139824,2,557.7,0,55.77,1171.17
140214,1,399.2,19.96,18.96,398.2
140606,2,399.2,39.92,37.92,796.4
141601,1,798.4,79.84,35.93,754.49
141896,1,319.2,47.88,13.57,284.89
142325,1,599,29.95,28.45,597.5
142365,3,499,0,74.85,1571.85
142875,4,319.2,127.68,57.46,1206.58
143303,4,798.4,319.36,143.71,3017.95
143683,4,323.7,0,64.74,1359.54
144251,1,199.2,0,9.96,209.16
144610,3,958.4,143.76,136.57,2868.01
144732,3,388.7,116.61,52.47,1101.96
145082,2,583.7,0,58.37,1225.77
145547,2,193.7,0,19.37,406.77
145751,2,479.2,0,47.92,1006.32
145754,2,686.4,0,68.64,1441.44
145779,3,606.4,0,90.96,1910.16
146708,2,449,89.8,40.41,848.61
147000,2,399,39.9,37.91,796.01
147527,3,343.2,0,51.48,1081.08
147990,4,319.2,0,63.84,1340.64
148086,4,518.7,0,103.74,2178.54
148148,2,583.7,0,58.37,1225.77
148272,4,359.2,215.52,61.06,1282.34
148320,2,238.4,47.68,21.46,450.58
148548,1,119.2,0,5.96,125.16
148930,4,249,0,49.8,1045.8
149085,4,239.2,143.52,40.66,853.94
149300,4,149,0,29.8,625.8
149330,1,958.4,0,47.92,1006.32
100017,1,319.2,15.96,15.16,318.4
100385,1,398.4,0,19.92,418.32
100541,3,479.2,215.64,61.1,1283.06
100550,4,449,179.6,80.82,1697.22
100599,2,303.2,30.32,28.8,604.88
100764,4,319.2,0,63.84,1340.64
101199,2,279.2,83.76,23.73,498.37
101884,4,388.7,233.22,66.08,1387.66
101960,1,583.7,0,29.19,612.89
102202,1,193.7,0,9.69,203.39
102442,4,399.2,0,79.84,1676.64
102576,4,518.7,0,103.74,2178.54
102764,1,583.7,29.19,27.73,582.24
102806,3,239.2,35.88,34.09,715.81
102922,1,606.4,0,30.32,636.72
103305,4,798.4,479.04,135.73,2850.29
103526,4,648.7,389.22,110.28,2315.86
103921,4,453.7,181.48,81.67,1714.99
104547,2,606.4,60.64,57.61,1209.77
105157,1,606.4,90.96,25.77,541.21
105189,2,778.7,77.87,73.98,1553.51
105403,4,399,0,79.8,1675.8
105575,3,149,0,22.35,469.35
105909,4,499,0,99.8,2095.8
106397,4,798.4,319.36,143.71,3017.95
106969,4,319.2,0,63.84,1340.64
107005,1,453.7,22.69,21.55,452.56
107445,3,359.2,107.76,48.49,1018.33
108189,3,583.7,262.67,74.42,1562.85
108379,3,958.4,143.76,136.57,2868.01
108439,3,429,193.05,54.7,1148.65
109311,2,492.7,98.54,44.34,931.2
109318,2,299,89.7,25.42,533.72
109682,2,323.7,0,32.37,679.77
109947,2,558.4,55.84,53.05,1114.01
110053,3,149,67.05,19,398.95
110634,1,323.7,0,16.18,339.88
111528,4,388.7,155.48,69.97,1469.29
112281,4,449,89.8,85.31,1791.51
112602,2,398.4,0,39.84,836.64
113004,3,478.4,0,71.76,1506.96
113225,2,557.7,167.31,47.4,995.49
113388,1,449,22.45,21.33,447.88
114125,4,303.2,0,60.64,1273.44
114222,4,558.4,0,111.68,2345.28
114230,2,379,75.8,34.11,716.31
114365,4,648.7,129.74,123.25,2588.31
114478,4,518.7,311.22,88.18,1851.76
115276,3,323.7,0,48.55,1019.65
115501,2,499,149.7,42.41,890.71
115608,4,492.7,295.62,83.76,1758.94
115794,4,479.2,287.52,81.46,1710.74
115880,2,686.4,0,68.64,1441.44
115921,4,583.7,116.74,110.9,2328.96
116346,4,359.2,215.52,61.06,1282.34
116579,2,648.7,129.74,58.38,1226.04
116729,1,359.2,0,17.96,377.16
117208,2,606.4,0,60.64,1273.44
117483,2,557.7,0,55.77,1171.17
118164,3,249,74.7,33.62,705.92
119140,2,718.4,143.68,64.66,1357.78
119229,4,149,59.6,26.82,563.22
119363,4,193.7,77.48,34.87,732.19
120628,2,238.4,47.68,21.46,450.58
120769,1,119.2,17.88,5.07,106.39
121469,3,379,56.85,54.01,1134.16
121869,3,239.2,0,35.88,753.48
122464,2,279.2,0,27.92,586.32
122496,2,119.2,0,11.92,250.32
123697,1,492.7,49.27,22.17,465.6
124122,4,638.4,255.36,114.91,2413.15
124392,2,119.2,0,11.92,250.32
124598,1,606.4,60.64,27.29,573.05
124692,4,193.7,0,38.74,813.54
124834,3,149,0,22.35,469.35
126265,4,239.2,0,47.84,1004.64
126646,2,429,0,42.9,900.9
126833,1,193.7,9.69,9.2,193.21
126959,1,558.4,0,27.92,586.32
127049,4,558.4,0,111.68,2345.28
127211,2,429,42.9,40.76,855.86
127718,1,388.7,38.87,17.49,367.32
127808,3,557.7,0,83.66,1756.76
128185,3,249,74.7,33.62,705.92
128394,1,778.7,116.81,33.09,694.98
129038,3,239.2,107.64,30.5,640.46
129773,3,648.7,97.31,92.44,1941.23
129943,2,379,113.7,32.21,676.51
130060,2,359.2,107.76,30.53,641.17
130276,3,398.4,179.28,50.8,1066.72
130487,2,499,99.8,44.91,943.11
130607,2,499,99.8,44.91,943.11
130846,3,299,44.85,42.61,894.76
131157,4,499,99.8,94.81,1991.01
131369,3,359.2,0,53.88,1131.48
131377,2,599,179.7,50.91,1069.21
131569,2,499,49.9,47.41,995.51
131619,4,606.4,121.28,115.22,2419.54
132145,3,449,67.35,63.98,1343.63
132326,1,199.2,29.88,8.47,177.79
132758,2,349,104.7,29.66,622.96
132779,2,279.2,55.84,25.13,527.69
132910,4,478.4,287.04,81.33,1707.89
133735,3,399.2,0,59.88,1257.48
134667,4,606.4,121.28,115.22,2419.54
134720,2,319.2,95.76,27.13,569.77
134740,3,648.7,291.92,82.71,1736.89
135292,1,249,0,12.45,261.45
135526,3,379,0,56.85,1193.85
135905,3,119.2,0,17.88,375.48
136273,3,499,0,74.85,1571.85
136547,2,379,75.8,34.11,716.31
136738,2,343.2,0,34.32,720.72
136740,3,686.4,205.92,92.66,1945.94
137767,2,557.7,0,55.77,1171.17
137835,4,359.2,71.84,68.25,1433.21
138359,2,388.7,38.87,36.93,775.46
138369,1,343.2,34.32,15.44,324.32
138430,3,718.4,323.28,91.6,1923.52
138480,3,343.2,0,51.48,1081.08
138555,3,239.2,71.76,32.29,678.13
138738,1,149,0,7.45,156.45
139352,2,686.4,68.64,65.21,1369.37
139971,1,453.7,45.37,20.42,428.75
140840,1,449,0,22.45,471.45
141190,2,193.7,38.74,17.43,366.09
141361,1,349,0,17.45,366.45
141982,1,323.7,16.18,15.38,322.9
142415,1,558.4,83.76,23.73,498.37
143339,2,429,128.7,36.46,765.76
143696,1,778.7,116.81,33.09,694.98
144094,4,478.4,95.68,90.9,1908.82
144105,3,349,52.35,49.73,1044.38
144397,3,798.4,239.52,107.78,2263.46
144493,4,388.7,233.22,66.08,1387.66
144570,2,429,85.8,38.61,810.81
144667,1,558.4,27.92,26.52,557
145161,3,379,0,56.85,1193.85
145513,3,199.2,89.64,25.4,533.36
146275,4,718.4,143.68,136.5,2866.42
147721,2,606.4,60.64,57.61,1209.77
148009,2,958.4,0,95.84,2012.64
148065,1,638.4,95.76,27.13,569.77
148992,2,638.4,191.52,54.26,1139.54
149502,2,557.7,111.54,50.19,1054.05
100653,3,343.2,102.96,46.33,972.97
100660,2,323.7,32.37,30.75,645.78
100778,3,249,112.05,31.75,666.7
101359,1,499,74.85,21.21,445.36
101382,1,388.7,0,19.44,408.14
103603,3,279.2,0,41.88,879.48
104180,3,398.4,0,59.76,1254.96
104270,2,193.7,58.11,16.46,345.75
104315,3,606.4,90.96,86.41,1814.65
104585,3,399,0,59.85,1256.85
104591,1,303.2,45.48,12.89,270.61
104661,4,303.2,181.92,51.54,1082.42
105018,3,238.4,0,35.76,750.96
105133,2,449,134.7,38.16,801.46
105179,1,379,37.9,17.06,358.16
105649,4,323.7,0,64.74,1359.54
105918,1,249,0,12.45,261.45
106255,2,319.2,95.76,27.13,569.77
106473,4,238.4,143.04,40.53,851.09
106591,4,599,119.8,113.81,2390.01
106644,4,199.2,39.84,37.85,794.81
107441,1,119.2,0,5.96,125.16
107769,2,359.2,107.76,30.53,641.17
107798,4,279.2,0,55.84,1172.64
108021,2,303.2,30.32,28.8,604.88
109185,1,388.7,0,19.44,408.14
109265,2,299,0,29.9,627.9
109330,2,239.2,71.76,20.33,426.97
109555,4,638.4,127.68,121.3,2547.22
109587,4,778.7,155.74,147.95,3107.01
109599,4,499,99.8,94.81,1991.01
110112,3,343.2,154.44,43.76,918.92
110447,4,958.4,383.36,172.51,3622.75
111010,4,238.4,0,47.68,1001.28
111175,2,492.7,0,49.27,1034.67
112286,2,492.7,49.27,46.81,982.94
113725,3,119.2,0,17.88,375.48
113857,1,388.7,58.3,16.52,346.92
113919,3,319.2,0,47.88,1005.48
113983,1,558.4,0,27.92,586.32
114592,1,319.2,15.96,15.16,318.4
115120,3,249,112.05,31.75,666.7
115432,3,557.7,167.31,75.29,1581.08
116395,3,686.4,308.88,87.52,1837.84
116573,2,388.7,38.87,36.93,775.46
